"PARENTID","PERMISSIONSCREATE","PERMISSIONSDELETE","PERMISSIONSEDIT","PERMISSIONSMODIFYALLRECORDS","PERMISSIONSREAD","PERMISSIONSVIEWALLRECORDS","SOBJECTTYPE","ERROR"
"0PS3E0000000FeyWAE","TRUE","TRUE","TRUE","FALSE","TRUE","FALSE","EM_Event_Team_Member_vod__c","Permission Create EM_Event_Team_Member_vod__c depends on permission(s): Read EM_Event_vod__c; Permission Delete EM_Event_Team_Member_vod__c depends on permission(s): Read EM_Event_vod__c; Permission Edit EM_Event_Team_Member_vod__c depends on permission(s): Read EM_Event_vod__c; Permission Read EM_Event_Team_Member_vod__c depends on permission(s): Read EM_Event_vod__c"
"0PS3E0000000FeyWAE","TRUE","TRUE","TRUE","FALSE","TRUE","FALSE","Contract_Description_HCPTS__c","Permission Create Contract_Description_HCPTS__c depends on permission(s): Read Contract_vod__c; Permission Delete Contract_Description_HCPTS__c depends on permission(s): Read Contract_vod__c; Permission Edit Contract_Description_HCPTS__c depends on permission(s): Read Contract_vod__c; Permission Read Contract_Description_HCPTS__c depends on permission(s): Read Contract_vod__c"
"0PS3E0000000FeyWAE","TRUE","TRUE","TRUE","FALSE","TRUE","FALSE","Event_Attendee_vod__c","Permission Create Event_Attendee_vod__c depends on permission(s): Read Medical_Event_vod__c; Permission Delete Event_Attendee_vod__c depends on permission(s): Read Medical_Event_vod__c; Permission Edit Event_Attendee_vod__c depends on permission(s): Read Medical_Event_vod__c; Permission Read Event_Attendee_vod__c depends on permission(s): Read Medical_Event_vod__c"
"0PS3E0000000FeyWAE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","Data_Map_Template_Field_vod__c","Permission Read Data_Map_Template_Field_vod__c depends on permission(s): Read Data_Map_Template_vod__c"
