"ID","PARENTID","PERMISSIONSCREATE","PERMISSIONSDELETE","PERMISSIONSEDIT","PERMISSIONSMODIFYALLRECORDS","PERMISSIONSREAD","PERMISSIONSVIEWALLRECORDS","SOBJECTTYPE","STATUS"
"1103E000000ISN2QAO","0PS3E0000000FdHWAU","TRUE","TRUE","TRUE","FALSE","TRUE","FALSE","EM_Catalog_vod__c","Item Created"
"1103E000000ISN7QAO","0PS3E0000000FdHWAU","TRUE","TRUE","TRUE","FALSE","TRUE","FALSE","EM_Event_Action_vod__c","Item Created"
"1103E000000ISMoQAO","0PS3E0000000FdHWAU","TRUE","TRUE","TRUE","FALSE","TRUE","FALSE","EM_Event_Rule_vod__c","Item Created"
"1103E000000ISNHQA4","0PS3E0000000FdHWAU","TRUE","TRUE","TRUE","FALSE","TRUE","FALSE","EM_Venue_vod__c","Item Created"
